Boite vitesse,Brand,Car ID,Carrosserie,Couleur extérieure,Couleur intérieure,Cylindrée,Date de l'annonce,Gouvernorat,Génération,Kilométrage,Marque,Mise en circulation,Model,Modèle,Moteur,Nombre de places,Nombre de portes,Price,Puissance,Puissance cumulée,Puissance fiscale,Puissance thermique,Sellerie,Transmission,Énergie
Automatique,mercedes-benz,105755,SUV/4x4,Noir,Noir,2000cm³,17.12.2024,Ariana,(C253) Coupé Phase 204/2019 - 10/2022,52 000km,Mercedes-Benz,12.202,glc-coupe,GLC Coupé,220 d 2.0 d 16V 4MATIC 9G-TRONIC,5.0,5.0,240 000DT,194ch dyn,,11cv,,Cuir intégral,Intégrale,Diesel
Automatique,mercedes-benz,107071,Berline,Noir,Noir,1800cm³,17.12.2024,Ben Arous,II (118) Coupé05/2019 - Aujourd'hui,30 000km,Mercedes-Benz,9.2022,cla,CLA,,5.0,5.0,170 000DT,,,7cv,,Alcantara,Propulsion,Essence
Manuelle,mercedes-benz,107433,Compacte,Noir,Noir,2000cm³,17.12.2024,Ben Arous,(203) Berline04/2000 - 12/2003,345 000km,Mercedes-Benz,6.2,classe-c,Classe C,,5.0,4.0,26 000DT,,,11cv,,Similicuir,Propulsion,Essence
Manuelle,mercedes-benz,107072,Compacte,Noir,Noir,1800cm³,17.12.2024,Ben Arous,(W176) Phase 207/2015 - 02/2018,134 000km,Mercedes-Benz,1.2017,classe-a,Classe A,,5.0,5.0,75 000DT,,,6cv,,Similicuir,Propulsion,Essence
Automatique,mercedes-benz,109023,Coupé,Blanc,Noir,1796cm³,17.12.2024,Monastir,(204) Phase 2 Coupé04/2011 - 08/2015,168 000km,Mercedes-Benz,3.2012,classe-c-coupe,Classe C coupé,180 1.8 i 16V 7G-TRONIC+ BlueEFFICIENCY,4.0,3.0,77 000DT,156ch dyn,,9cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,109079,Coupé,Gris Shark,Marron,1800cm³,16.12.2024,Tunis,(207) Coupé05/2009 - 12/2014,134 000km,Mercedes-Benz,9.2012,classe-e-coupe,Classe E coupé,200 CGI 1.8 16V CGI BlueEFFICIENCY,4.0,3.0,77 000DT,184ch dyn,,10cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,109238,Citadine,Blanc,Gris,1595cm³,16.12.2024,Sousse,(W246)09/2011 - 08/2014,217 000km,Mercedes-Benz,7.2012,classe-b,Classe B,180 1.6 i 16V 7G-DCT BlueEFFICIENCY,5.0,5.0,62 000DT,122ch dyn,,9cv,,Tissu,Propulsion,Essence
Automatique,mercedes-benz,103801,Utilitaire,Noir,Noir,1796cm³,16.12.2024,Ariana,(204) Phase 2 Break03/2011 - 07/2014,200 000km,Mercedes-Benz,7.2011,classe-c,Classe C,180 CGI 1.8 16V CGI 7G-TRONIC+ BlueEFFICIENCY,5.0,4.0,71 000DT,156ch dyn,,9cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,105930,Berline,Gris argent,Beige,1497cm³,15.12.2024,Sousse,(205) Berline03/2014 - 04/2021,80 000km,Mercedes-Benz,1.2019,classe-c,Classe C,,5.0,5.0,150 000DT,,,11cv,,Cuir intégral,Intégrale,Hybride essence
Automatique,mercedes-benz,108788,Berline,Noir,Noir,1600cm³,15.12.2024,Sfax,(204) Phase 2 Berline03/2011 - 02/2014,160 000km,Mercedes-Benz,11.2012,classe-c,Classe C,,5.0,4.0,74 000DT,,,9cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,105316,Berline,Bleu,Gris,1332cm³,15.12.2024,Sousse,(W177) Berline07/2018 - 02/2023,58 000km,Mercedes-Benz,8.202,classe-a-berline,Classe A Berline,250 e 1.3 Ti 16V 218 PHEV 8G-DCT,5.0,4.0,149 500DT,,218ch dyn,8cv,158ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,108300,SUV/4x4,Gris anthracite,Noir,4000cm³,14.12.2024,Monastir,(W167) SUV02/2019 - Aujourd'hui,50 000km,Mercedes-Benz,11.2021,gle,GLE,350 e 2.0 Ti 16V 333 EQ Power 4MATIC 9G-TRONIC,5.0,5.0,340 000DT,,333ch dyn,12cv,211ch dyn,Cuir intégral,Intégrale,Hybride rechargeable essence
Automatique,mercedes-benz,103048,SUV/4x4,Blanc,Noir,2000cm³,14.12.2024,Ariana,(W167) Coupé11/2019 - Aujourd'hui,71 000km,Mercedes-Benz,5.2021,gle-coupe,GLE Coupé,,5.0,5.0,358 000DT,,,8cv,,Alcantara,Propulsion,Hybride diesel
Automatique,mercedes-benz,106523,Berline,Gris Shark,Noir,1500cm³,14.12.2024,Ariana,II (118) Coupé05/2019 - Aujourd'hui,117 000km,Mercedes-Benz,1.202,cla,CLA,,5.0,4.0,148 000DT,,,6cv,,Alcantara,Traction,Diesel
Automatique,mercedes-benz,106388,Compacte,Noir,Noir,1500cm³,14.12.2024,Ariana,(W177) Hatchback03/2018 - 02/2023,161 000km,Mercedes-Benz,8.202,classe-a,Classe A,,5.0,5.0,108 000DT,,,6cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,105480,Autres,Autre,Noir,1300cm³,14.12.2024,Ariana,(W177) Hatchback03/2018 - 02/2023,44 000km,Mercedes-Benz,3.2022,classe-a,Classe A,250 e 1.3 Ti 16V 218 PHEV 8G-DCT,5.0,5.0,148 000DT,,218ch dyn,6cv,158ch dyn,Cuir partiel,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,108987,Berline,Blanc,Marron,1500cm³,14.12.2024,Ariana,(206) Berline03/2021 - Aujourd'hui,71 000km,Mercedes-Benz,1.2022,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5.0,4.0,195 000DT,,,9cv,170ch dyn,Cuir intégral,Propulsion,Hybride essence
Automatique,mercedes-benz,109286,Berline,Noir,Beige,1597cm³,14.12.2024,Ariana,(204) Berline01/2007 - 02/2011,270 000km,Mercedes-Benz,7.201,classe-c,Classe C,180 Kompressor 1.8 i 16V,5.0,5.0,62 000DT,156ch dyn,,9cv,,Cuir intégral,Intégrale,Essence
Manuelle,mercedes-benz,109282,Citadine,Gris argent,Gris,2200cm³,14.12.2024,Tunis,(203) Berline04/2000 - 12/2003,190 000km,Mercedes-Benz,3.2003,classe-c,Classe C,,5.0,4.0,33 000DT,,,8cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,109279,Berline,Noir,Noir,1595cm³,14.12.2024,Sousse,(117) Coupé02/2013 - 01/2016,138 000km,Mercedes-Benz,7.2013,cla,CLA,200 CDi 2.1 CDI 16V 4MATIC 7G-DCT,5.0,5.0,79 000DT,136ch dyn,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,109261,Berline,Noir,Noir,1950cm³,13.12.2024,Sfax,(213) Berline01/2016 - 06/2020,230 000km,Mercedes-Benz,3.2016,classe-e,Classe E,220 d 2.0 d 16V 4MATIC 9G-TRONIC,5.0,5.0,150 000DT,194ch dyn,,8cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,109022,Coupé,Blanc,Noir,2000cm³,13.12.2024,Tunis,(205) Coupé09/2015 - 04/2021,75 000km,Mercedes-Benz,1.2019,classe-c-coupe,Classe C coupé,200 2.0 i 16V 9G-TRONIC,4.0,2.0,175 000DT,184ch dyn,,10cv,,Cuir intégral,Propulsion,Essence
Manuelle,mercedes-benz,108964,Compacte,Gris argent,Gris,1595cm³,13.12.2024,Tunis,(205) Berline03/2014 - 04/2021,114 123km,Mercedes-Benz,9.2016,classe-c,Classe C,180 CGI 1.6 16V CGI,5.0,4.0,85 000DT,156ch dyn,,8cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,109243,Berline,Blanc,Noir,1595cm³,13.12.2024,Ariana,(117) Coupé02/2013 - 01/2016,174 000km,Mercedes-Benz,7.2013,cla,CLA,180 1.6 i 16V Turbo 7G-DCT,5.0,4.0,76 000DT,122ch dyn,,7cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,109005,Coupé,Blanc,Noir,1332cm³,13.12.2024,Monastir,II (118) Coupé05/2019 - Aujourd'hui,39 000km,Mercedes-Benz,9.2023,cla,CLA,250 e 1.3 i 16V GPF 218 PHEV,5.0,4.0,205 000DT,,218ch dyn,8cv,160ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,109252,Berline,Blanc,Beige,2143cm³,12.12.2024,Sfax,(117) Coupé02/2013 - 01/2016,112 000km,Mercedes-Benz,5.2015,cla,CLA,180 1.6 i 16V Turbo 7G-DCT,5.0,5.0,81 000DT,122ch dyn,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,109251,Coupé,Blanc,Marron,1595cm³,12.12.2024,Sousse,(205) Coupé09/2015 - 04/2021,167 000km,Mercedes-Benz,4.2019,classe-c-coupe,Classe C coupé,180 1.6 i 16V 7G-TRONIC+,4.0,2.0,152 000DT,156ch dyn,,8cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,109219,Berline,Bleu,Noir,1580cm³,11.12.2024,Sfax,(205) Berline03/2014 - 04/2021,48 000km,Mercedes-Benz,4.2014,classe-c,Classe C,180 CGI 1.6 16V CGI 7G-TRONIC+,5.0,4.0,120 000DT,156ch dyn,,8cv,,Cuir partiel,Propulsion,Essence
Automatique,mercedes-benz,109217,Coupé,Blanc,Gris,1595cm³,11.12.2024,Sfax,(156)11/2013 - 01/2017,150 000km,Mercedes-Benz,6.2016,gla,GLA,200 1.6 i 16V Turbo 7G-DCT,5.0,4.0,105 000DT,156ch dyn,,8cv,,Velours,Propulsion,Essence
Automatique,mercedes-benz,103887,Berline,Noir,Noir,1597cm³,11.12.2024,Béja,(205) Berline03/2014 - 04/2021,67 000km,Mercedes-Benz,11.2019,classe-c,Classe C,180 CDi 1.6 CDI 16V 9G-TRONIC BlueTEC,5.0,4.0,135 000DT,122ch dyn,,6cv,,Alcantara,Propulsion,Diesel
Automatique,mercedes-benz,109196,Berline,Gris anthracite,Noir,2200cm³,11.12.2024,Sousse,(204) Berline01/2007 - 02/2011,185 000km,Mercedes-Benz,6.2008,classe-c,Classe C,220 CDi 2.1 CDI 16V,5.0,5.0,55 000DT,170ch dyn,,10cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,108740,Berline,Autre,Noir,1800cm³,10.12.2024,Ariana,(205) Berline03/2014 - 04/2021,207 000km,Mercedes-Benz,8.2014,classe-c,Classe C,180 CGI 1.6 16V CGI 7G-TRONIC+,5.0,4.0,78 000DT,156ch dyn,,8cv,,Cuir partiel,Propulsion,Essence
Automatique,mercedes-benz,109154,Citadine,Bleu,Noir,1300cm³,10.12.2024,La Manouba,(W177) Phase 2 Berline03/2023 - Aujourd'hui,22 000km,Mercedes-Benz,10.2022,classe-a-berline,Classe A Berline,250 e 1.3 Ti 16V 163 EQ Power 8G-DCT 218 cv,4.0,4.0,169 999DT,,218ch dyn,8cv,163ch dyn,Cuir intégral,Intégrale,Hybride rechargeable essence
Automatique,mercedes-benz,108918,Coupé,Noir,Autre,1332cm³,09.12.2024,Ariana,II (118) Coupé05/2019 - Aujourd'hui,6 000km,Mercedes-Benz,3.2024,cla,CLA,250 e 1.3 i 16V GPF 218 PHEV,5.0,5.0,220 000DT,,218ch dyn,8cv,160ch dyn,Alcantara,Traction,Hybride rechargeable essence
Manuelle,mercedes-benz,109137,Monospace,Noir,Beige,1595cm³,09.12.2024,Tunis,(W246)09/2011 - 08/2014,183 000km,Mercedes-Benz,12.2012,classe-b,Classe B,180 1.6 i 16V BlueEFFICIENCY,5.0,5.0,45 000DT,122ch dyn,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,109057,Citadine,Gris argent,Noir,6999cm³,09.12.2024,Tunis,(205) Berline03/2014 - 04/2021,180 000km,Mercedes-Benz,1.2016,classe-c,Classe C,,5.0,4.0,98 000DT,,,7cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,106764,Berline,Autre,Noir,2987cm³,09.12.2024,Tunis,(204) Phase 2 Berline03/2011 - 02/2014,219 000km,Mercedes-Benz,6.2012,classe-c,Classe C,350 CDi 3.0 CDI 24V DPF 7G-TRONIC BlueEFFICIENCY,5.0,5.0,65 000DT,265ch dyn,,16cv,,Cuir partiel,Propulsion,Diesel
Automatique,mercedes-benz,109092,Coupé,Gris argent,Noir,3000cm³,09.12.2024,Nabeul,(205) Berline03/2014 - 04/2021,49 000km,Mercedes-Benz,11.202,classe-c,Classe C,43 AMG 3.0 i V6 24V 4MATIC 9G-TRONIC,4.0,3.0,320 000DT,390ch dyn,,28cv,,Alcantara,Intégrale,Essence
Automatique,mercedes-benz,106653,SUV/4x4,Noir,Noir,2996cm³,08.12.2024,Sousse,(S292) Coupé03/2015 - 11/2019,40 000km,Mercedes-Benz,9.2017,gle-coupe,GLE Coupé,43 AMG 3.0 Ti V6 24V 4MATIC 9G-TRONIC,5.0,5.0,390 000DT,390ch dyn,,26cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,108377,Compacte,Noir,Beige,1000cm³,08.12.2024,Ariana,(204)07/2008 - 06/2012,200 000km,Mercedes-Benz,3.2009,glk,GLK,220 CDi 2.1 CDI 16V DPF BlueEFFICIENCY 4MATIC 7G-TRONIC,5.0,5.0,80 000DT,170ch dyn,,9cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,107740,Berline,Noir,Noir,1000cm³,08.12.2024,Ariana,(212) Berline02/2009 - 02/2013,170 000km,Mercedes-Benz,3.2012,classe-e,Classe E,,5.0,5.0,79 000DT,,,10cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,107090,Coupé,Gris Shark,Noir,1000cm³,08.12.2024,Ariana,(205) Berline03/2014 - 04/2021,120 000km,Mercedes-Benz,4.2017,classe-c,Classe C,,4.0,3.0,140 000DT,,,8cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,101675,SUV/4x4,Noir,Beige,1000cm³,08.12.2024,Ariana,(164) Phase 204/2008 - 12/2013,180 000km,Mercedes-Benz,5.2009,ml,ML,ML 320 3.0 CDI V6 4-Matic,5.0,5.0,85 000DT,224ch dyn,,15cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,108700,Berline,Blanc,Noir,4999cm³,08.12.2024,Kairouan,(222) Phase 2 Limousine07/2017 - 07/2020,250 000km,Mercedes-Benz,12.2017,classe-s,Classe S,63 AMG 4.0 i V8 32V 9G-TRONIC,5.0,5.0,380 000DT,612ch dyn,,plus de 48cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,107710,Berline,Noir,Beige,1598cm³,08.12.2024,Kairouan,(205) Berline03/2014 - 04/2021,125 000km,Mercedes-Benz,8.2018,classe-c,Classe C,180 CGI 1.6 16V CGI 7G-TRONIC+,5.0,5.0,116 000DT,156ch dyn,,8cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,107581,Berline,Blanc,Beige,1998cm³,08.12.2024,Kairouan,(213) Berline01/2016 - 06/2020,180 000km,Mercedes-Benz,8.2016,classe-e,Classe E,200 2.0 i 16V 9G-TRONIC,5.0,5.0,115 000DT,184ch dyn,,10cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,109080,Autres,Blanc,Noir,1300cm³,07.12.2024,Tunis,(W177) Hatchback03/2018 - 02/2023,118 000km,Mercedes-Benz,11.2019,classe-a,Classe A,200 1.3 Ti 16V 7G-DCT,5.0,4.0,126 000DT,163ch dyn,,9cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,109047,SUV/4x4,Noir,Noir,1950cm³,07.12.2024,Sousse,(X247)01/2020 - Aujourd'hui,32 000km,Mercedes-Benz,6.2022,gla,GLA,200 2.0 d 16V 8G-DCT,5.0,4.0,185 000DT,150ch dyn,,8cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,106714,Berline,Blanc,Beige,1496cm³,06.12.2024,Sousse,(206) Berline03/2021 - Aujourd'hui,2 800km,Mercedes-Benz,10.2022,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5.0,4.0,220 000DT,170ch dyn,,9cv,,Similicuir,Propulsion,Essence
Manuelle,mercedes-benz,106642,Citadine,Noir,Noir,1595cm³,05.12.2024,Ariana,(W176)09/2012 - 06/2015,200 000km,Mercedes-Benz,3.2015,classe-a,Classe A,,5.0,4.0,50 000DT,,,6cv,,Similicuir,Intégrale,Essence
Automatique,mercedes-benz,108763,Berline,Noir,Noir,1595cm³,05.12.2024,Tunis,(205) Berline03/2014 - 04/2021,179 000km,Mercedes-Benz,6.2014,classe-c,Classe C,180 CGI 1.6 16V CGI 7G-TRONIC+,5.0,5.0,85 000DT,156ch dyn,,8cv,,Cuir partiel,Propulsion,Essence
Automatique,mercedes-benz,107579,Berline,Noir,Noir,1600cm³,05.12.2024,Ariana,(205) Berline03/2014 - 04/2021,73 000km,Mercedes-Benz,6.2016,classe-c,Classe C,180 1.5 i 16V 9G-TRONIC,5.0,4.0,89 000DT,156ch dyn,,8cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,106774,SUV/4x4,Autre,Gris,3000cm³,05.12.2024,Ariana,(164) Phase 204/2008 - 12/2013,212 000km,Mercedes-Benz,4.2009,ml,ML,ML 320 3.0 CDI V6 4-Matic,5.0,5.0,75 000DT,224ch dyn,,15cv,,Cuir partiel,Intégrale,Diesel
Automatique,mercedes-benz,106387,SUV/4x4,Blanc,Noir,1500cm³,05.12.2024,Ariana,(X247)08/2019 - Aujourd'hui,83 000km,Mercedes-Benz,5.2022,glb,GLB,,5.0,5.0,178 000DT,,,8cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,105798,SUV/4x4,Noir,Marron,1600cm³,05.12.2024,Ariana,(156) Phase 202/2017 - 12/2019,45 000km,Mercedes-Benz,1.2019,gla,GLA,,5.0,5.0,128 000DT,,,7cv,,Cuir intégral,Traction,Essence
Manuelle,mercedes-benz,105285,Compacte,Gris Shark,Noir,1500cm³,05.12.2024,Ariana,,181 000km,Mercedes-Benz,7.2009,classe-a,Classe A,,5.0,3.0,28 000DT,,,6cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,105085,SUV/4x4,Blanc,Marron,1500cm³,05.12.2024,Ariana,(X247)01/2020 - Aujourd'hui,37 000km,Mercedes-Benz,1.2022,gla,GLA,,5.0,5.0,192 000DT,,,8cv,,Cuir intégral,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,104719,Compacte,Blanc,Noir,1600cm³,05.12.2024,Ariana,(W177) Hatchback03/2018 - 02/2023,66 000km,Mercedes-Benz,1.202,classe-a,Classe A,,5.0,5.0,128 000DT,,,8cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,103985,Berline,Noir,Autre,1500cm³,05.12.2024,Ariana,(206) Berline03/2021 - Aujourd'hui,28 000km,Mercedes-Benz,2.2022,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5.0,5.0,225 000DT,170ch dyn,,9cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,101037,Citadine,Blanc,Noir,1600cm³,05.12.2024,Ariana,(205) Berline03/2014 - 04/2021,63 000km,Mercedes-Benz,10.202,classe-c,Classe C,,5.0,4.0,139 000DT,,,8cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108983,Berline,Noir,Noir,5461cm³,05.12.2024,Ariana,(221) Limousine10/2004 - 06/2009,215 000km,Mercedes-Benz,6.2006,classe-s,Classe S,500 5.5 i V8 32V 7G-TRONIC,5.0,4.0,80 000DT,388ch dyn,,29cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,107773,Coupé,Blanc,Noir,1998cm³,04.12.2024,Monastir,(C253) Coupé Phase 204/2019 - 10/2022,32 000km,Mercedes-Benz,10.202,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5.0,4.0,259 000DT,,320ch dyn,12cv,211ch dyn,Alcantara,Intégrale,Hybride rechargeable essence
Automatique,mercedes-benz,108977,SUV/4x4,Autre,Beige,3997cm³,04.12.2024,Ariana,(164)01/2006 - 10/2012,185 000km,Mercedes-Benz,1.2007,classe-gl,Classe GL,GL 420 4.0 CDi V8 4MATIC 32V 306cv,7.0,5.0,95 000DT,306ch dyn,,23cv,,Cuir intégral,Intégrale,Diesel
Automatique,mercedes-benz,108099,Citadine,Blanc,Noir,1559cm³,03.12.2024,Ariana,(W177) Hatchback03/2018 - 02/2023,96 000km,Mercedes-Benz,11.2019,classe-a,Classe A,,5.0,5.0,118 000DT,,,6cv,,Cuir partiel,Traction,Diesel
Automatique,mercedes-benz,108917,Citadine,Blanc,Noir,1595cm³,03.12.2024,Sfax,(W176)09/2012 - 06/2015,131 000km,Mercedes-Benz,12.2013,classe-a,Classe A,180 Turbo 1.6 i 16V Turbo 7G-DCT,5.0,5.0,78 000DT,122ch dyn,,6cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,108883,Berline,Noir,Beige,2143cm³,02.12.2024,Ariana,(212) Phase 2 Berline03/2013 - 12/2015,210 000km,Mercedes-Benz,4.2014,classe-e,Classe E,200 CDi 2.1 CDI 16V 7G-TRONIC,5.0,4.0,90 000DT,136ch dyn,,7cv,,Tissu,Propulsion,Diesel
Automatique,mercedes-benz,108877,Berline,Noir,Marron,1595cm³,02.12.2024,Sfax,(213) Berline01/2016 - 06/2020,78 000km,Mercedes-Benz,3.2018,classe-e,Classe E,180 1.5 16V 9G-TRONIC  Boite auto,5.0,4.0,139 000DT,156ch dyn,,9cv,,Cuir partiel,Propulsion,Essence
Automatique,mercedes-benz,108855,SUV/4x4,Blanc,Noir,1400cm³,01.12.2024,Sfax,(X247)01/2020 - Aujourd'hui,105 000km,Mercedes-Benz,9.2021,gla,GLA,200 1.4 i 16V 7G-DCT,5.0,5.0,168 000DT,163ch dyn,,9cv,,Velours,Traction,Essence
Manuelle,mercedes-benz,107976,Berline,Blanc,Noir,1590cm³,01.12.2024,Gabès,(117) Coupé02/2013 - 01/2016,130 000km,Mercedes-Benz,12.2015,cla,CLA,180 1.6 i 16V Turbo BlueEFFICIENCY S&S,5.0,5.0,78 000DT,122ch dyn,,6cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,108844,Citadine,Blanc,Noir,1500cm³,30.11.2024,Ariana,(W176)09/2012 - 06/2015,167 000km,Mercedes-Benz,11.2014,classe-a,Classe A,180 CDi 1.5 CDI 8V DPF 7G-DCT BlueEFFICIENCY S&S,5.0,4.0,71 000DT,109ch dyn,,6cv,,Alcantara,Traction,Diesel
Automatique,mercedes-benz,108843,Berline,Gris Shark,Noir,1796cm³,30.11.2024,Monastir,(204) Berline01/2007 - 02/2011,181 400km,Mercedes-Benz,12.2009,classe-c,Classe C,180 CGI 1.8 16V CGI,5.0,5.0,48 500DT,156ch dyn,,9cv,,Cuir partiel,Propulsion,Essence
Automatique,mercedes-benz,108799,Berline,Gris argent,Beige,900cm³,29.11.2024,Monastir,(204) Berline01/2007 - 02/2011,200 003km,Mercedes-Benz,1.2011,classe-c,Classe C,200 CDi 2.1 CDI 16V,4.0,4.0,68 000DT,136ch dyn,,8cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,108739,Coupé,Blanc,Noir,1332cm³,27.11.2024,Monastir,II (118) Coupé05/2019 - Aujourd'hui,60 000km,Mercedes-Benz,7.2022,cla,CLA,250 e 1.3 i 16V GPF 218 PHEV,5.0,5.0,159 900DT,,218ch dyn,8cv,160ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,106217,SUV/4x4,Gris Shark,Noir,1991cm³,27.11.2024,Sousse,(X253) SUV Phase 204/2019 - 10/2022,84 000km,Mercedes-Benz,9.202,glc,GLC,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5.0,4.0,199 000DT,,320ch dyn,12cv,211ch dyn,Cuir partiel,Propulsion,Hybride rechargeable essence
Automatique,mercedes-benz,108712,Berline,Blanc,Marron,1595cm³,26.11.2024,Tunis,(117) Coupé02/2013 - 01/2016,200 000km,Mercedes-Benz,4.2015,cla,CLA,180 1.6 i 16V Turbo 7G-DCT,5.0,4.0,66 000DT,122ch dyn,,7cv,,Cuir partiel,Propulsion,Essence
Automatique,mercedes-benz,108261,Berline,Blanc,Beige,1796cm³,26.11.2024,Sousse,(204) Berline01/2007 - 02/2011,195 210km,Mercedes-Benz,12.2009,classe-c,Classe C,,5.0,5.0,57 000DT,,,9cv,,Cuir intégral,Intégrale,Essence
Manuelle,mercedes-benz,108699,Berline,Noir,Noir,2143cm³,26.11.2024,Tunis,(204) Phase 2 Berline03/2011 - 02/2014,220 000km,Mercedes-Benz,1.2012,classe-c,Classe C,200 CDi 2.1 CDI 16V BlueEFFICIENCY,5.0,5.0,68 000DT,136ch dyn,,7cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,107306,SUV/4x4,Noir,Noir,899cm³,25.11.2024,Monastir,02/2021 - Aujourd'hui,98 000km,Mercedes-Benz,2.2022,eqa,EQA,250+,5.0,5.0,149 000DT,190ch dyn,,7cv,,Cuir partiel,Traction,Electrique
Automatique,mercedes-benz,107683,SUV/4x4,Gris Shark,Noir,2000cm³,25.11.2024,Tunis,(C253) Coupé Phase 204/2019 - 10/2022,49 500km,Mercedes-Benz,5.2021,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5.0,5.0,263 000DT,,320ch dyn,12cv,211ch dyn,Cuir intégral,Intégrale,Hybride rechargeable essence
Manuelle,mercedes-benz,107380,Berline,Noir,Gris,1595cm³,24.11.2024,Monastir,(204) Phase 2 Berline03/2011 - 02/2014,120 000km,Mercedes-Benz,2.2013,classe-c,Classe C,180 Kompressor 1.6 i 16V BlueEFFICIENCY,5.0,4.0,60 000DT,156ch dyn,,9cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,108603,Berline,Noir,Marron,1597cm³,23.11.2024,Sfax,(204) Phase 2 Berline03/2011 - 02/2014,168 350km,Mercedes-Benz,3.2012,classe-c,Classe C,180 Kompressor 1.6 i 16V BlueEFFICIENCY,5.0,4.0,80 000DT,156ch dyn,,9cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,108602,SUV/4x4,Marron,Noir,2987cm³,23.11.2024,Sousse,,26 000km,Mercedes-Benz,3.201,classe-g,Classe G,,5.0,5.0,289 000DT,,,16cv,,Cuir intégral,Intégrale,Diesel
Automatique,mercedes-benz,105922,Berline,Noir,Beige,2200cm³,23.11.2024,Tunis,(212) Berline02/2009 - 02/2013,250 000km,Mercedes-Benz,7.2012,classe-e,Classe E,220 CDi 2.1 CDI 16V DPF BlueEFFICIENCY,5.0,5.0,70 000DT,170ch dyn,,10cv,,Cuir intégral,Propulsion,Diesel
Automatique,mercedes-benz,95056,Compacte,Gris Shark,Noir,1300cm³,23.11.2024,Tunis,(W177) Hatchback03/2018 - 02/2023,45 000km,Mercedes-Benz,1.2019,classe-a,Classe A,200 1.3 Ti 16V 7G-DCT,5.0,4.0,135 000DT,163ch dyn,,8cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108559,SUV/4x4,Noir,Noir,2000cm³,22.11.2024,Monastir,(X253) SUV07/2015 - 03/2019,40 000km,Mercedes-Benz,2.2017,glc,GLC,250 2.0 i 16V 4MATIC BlueTEC 9G-Tronic,5.0,5.0,145 000DT,211ch dyn,,12cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,105674,SUV/4x4,Noir,Gris,3996cm³,22.11.2024,Ariana,(164) Phase 204/2008 - 12/2013,200 000km,Mercedes-Benz,12.2009,ml,ML,ML 420 4.0 CDI V8 4-Matic,5.0,4.0,90 000DT,306ch dyn,,23cv,,Cuir intégral,Propulsion,Diesel
